cycle_id,M_Conv1_Speed_mmps,M_Conv2_Speed_mmps,M_Conv3_Speed_mmps,M_Conv4_Speed_mmps,I_R01_Gripper_Pot,I_R01_Gripper_Load,I_R02_Gripper_Pot,I_R02_Gripper_Load,I_R03_Gripper_Pot,I_R03_Gripper_Load,I_R04_Gripper_Pot,I_R04_Gripper_Load,Q_Cell_CycleCount,milling_wear_max,milling_wear_mean,milling_wear_std
877,111.0,83.0,111.0,111.0,11266.0,431.0,11613.0,1321.0,2410.0,1393.0,13170.0,575.0,24.0,160,81.33998130258648,30.149190515897278
878,111.0,83.0,111.0,111.0,11224.0,449.0,11663.0,1314.0,2406.0,1377.0,13127.0,582.0,24.0,160,81.33998130258648,30.149190515897278
879,111.0,83.0,111.0,111.0,11213.0,436.0,11699.0,1312.0,2399.0,1380.0,13350.0,581.0,24.0,160,81.33998130258648,30.149190515897278
880,111.0,83.0,111.0,111.0,11252.0,446.0,11623.0,1312.0,2411.0,1359.0,13197.0,675.0,24.0,160,81.33998130258648,30.149190515897278
881,111.0,83.0,111.0,111.0,11231.0,463.0,11656.0,1307.0,2403.0,1357.0,13189.0,579.0,24.0,160,81.33998130258648,30.149190515897278
882,111.0,83.0,111.0,111.0,5374.0,451.0,11638.0,1303.0,2416.0,1360.0,13197.0,614.0,24.0,160,81.33998130258648,30.149190515897278
883,111.0,83.0,111.0,111.0,5330.0,465.0,11666.0,1331.0,2399.0,1395.0,13264.0,674.0,24.0,160,81.33998130258648,30.149190515897278
884,111.0,83.0,111.0,111.0,4718.0,334.0,11718.0,1307.0,2406.0,1376.0,13264.0,646.0,24.0,160,81.33998130258648,30.149190515897278
885,111.0,83.0,111.0,111.0,5269.0,479.0,11614.0,1311.0,2392.0,1372.0,13239.0,625.0,24.0,160,81.33998130258648,30.149190515897278
886,111.0,83.0,111.0,111.0,5269.0,455.0,11620.0,1314.0,2395.0,1377.0,13301.0,641.0,24.0,160,81.33998130258648,30.149190515897278
887,111.0,83.0,111.0,111.0,5246.0,367.0,11630.0,1323.0,2399.0,1372.0,13208.0,641.0,24.0,160,81.33998130258648,30.149190515897278
888,111.0,83.0,111.0,111.0,5230.0,467.0,11724.0,1301.0,2398.0,1361.0,13002.0,683.0,24.0,160,81.33998130258648,30.149190515897278
889,111.0,83.0,111.0,111.0,5166.0,426.0,11675.0,1312.0,2407.0,1361.0,13223.0,639.0,24.0,160,81.33998130258648,30.149190515897278
890,111.0,83.0,111.0,111.0,5272.0,506.0,11603.0,1330.0,2398.0,1387.0,13289.0,661.0,24.0,160,81.33998130258648,30.149190515897278
891,111.0,83.0,111.0,111.0,5251.0,435.0,11644.0,1303.0,2399.0,1372.0,13217.0,679.0,24.0,160,81.33998130258648,30.149190515897278
892,111.0,83.0,111.0,111.0,5253.0,446.0,11700.0,1341.0,2409.0,1383.0,13317.0,671.0,24.0,160,81.33998130258648,30.149190515897278
893,111.0,83.0,111.0,111.0,5248.0,543.0,11693.0,1310.0,2399.0,1384.0,13290.0,680.0,24.0,160,81.33998130258648,30.149190515897278
894,111.0,83.0,111.0,111.0,5252.0,438.0,11684.0,1312.0,2399.0,1365.0,13284.0,664.0,24.0,160,81.33998130258648,30.149190515897278
895,111.0,83.0,111.0,111.0,5249.0,323.0,11674.0,1301.0,2394.0,1369.0,13220.0,622.0,24.0,160,81.33998130258648,30.149190515897278
896,111.0,83.0,111.0,111.0,5180.0,440.0,11657.0,1297.0,2398.0,1379.0,13215.0,661.0,24.0,160,81.33998130258648,30.149190515897278
897,111.0,83.0,111.0,111.0,5285.0,451.0,11678.0,1313.0,2421.0,1373.0,13198.0,684.0,24.0,160,81.33998130258648,30.149190515897278
898,111.0,83.0,111.0,111.0,11274.0,447.0,11613.0,1316.0,2397.0,1362.0,13197.0,642.0,24.0,160,81.33998130258648,30.149190515897278
899,111.0,83.0,111.0,111.0,11243.0,425.0,11627.0,1296.0,2400.0,1380.0,13256.0,586.0,24.0,160,81.33998130258648,30.149190515897278
900,111.0,83.0,111.0,111.0,11217.0,424.0,11712.0,1322.0,2407.0,1383.0,13212.0,629.0,24.0,160,81.33998130258648,30.149190515897278
901,111.0,83.0,111.0,111.0,11192.0,449.0,11681.0,1312.0,2395.0,1358.0,13262.0,611.0,24.0,160,81.33998130258648,30.149190515897278
902,111.0,83.0,111.0,111.0,11462.0,401.0,11624.0,1297.0,2417.0,1378.0,13189.0,585.0,24.0,160,81.33998130258648,30.149190515897278
903,111.0,83.0,111.0,111.0,11211.0,470.0,11709.0,1315.0,2418.0,1369.0,13259.0,623.0,24.0,160,81.33998130258648,30.149190515897278
904,111.0,111.0,111.0,111.0,11221.0,186.0,11682.0,1288.0,2393.0,1368.0,13237.0,397.0,24.0,160,81.33998130258648,30.149190515897278
905,111.0,111.0,111.0,111.0,11153.0,458.0,11634.0,1297.0,2405.0,1367.0,13199.0,537.0,24.0,160,81.33998130258648,30.149190515897278
906,111.0,111.0,111.0,111.0,11170.0,420.0,11667.0,1308.0,2405.0,1373.0,13455.0,638.0,24.0,160,81.33998130258648,30.149190515897278
907,111.0,111.0,111.0,111.0,11260.0,444.0,11671.0,1311.0,2397.0,1357.0,13188.0,572.0,24.0,160,81.33998130258648,30.149190515897278
908,111.0,111.0,111.0,111.0,11173.0,447.0,11668.0,1314.0,2414.0,1366.0,13210.0,580.0,24.0,160,81.33998130258648,30.149190515897278
909,111.0,111.0,111.0,111.0,11243.0,409.0,11687.0,1309.0,2404.0,1361.0,13251.0,635.0,24.0,160,81.33998130258648,30.149190515897278
910,111.0,111.0,111.0,111.0,11268.0,415.0,11629.0,1343.0,2405.0,1360.0,13113.0,632.0,24.0,160,81.33998130258648,30.149190515897278
911,111.0,111.0,111.0,111.0,11232.0,444.0,11714.0,1288.0,2412.0,1364.0,13162.0,577.0,24.0,160,81.33998130258648,30.149190515897278
912,111.0,111.0,111.0,111.0,11211.0,411.0,11689.0,1299.0,2393.0,1372.0,13173.0,539.0,24.0,160,81.33998130258648,30.149190515897278
913,111.0,111.0,111.0,111.0,11275.0,437.0,11648.0,1309.0,2405.0,1358.0,13220.0,620.0,24.0,160,81.33998130258648,30.149190515897278
914,111.0,111.0,111.0,111.0,11198.0,422.0,11722.0,1330.0,2414.0,1381.0,13160.0,585.0,24.0,160,81.33998130258648,30.149190515897278
915,111.0,111.0,111.0,111.0,11161.0,411.0,11713.0,1299.0,2401.0,1380.0,13190.0,583.0,24.0,160,81.33998130258648,30.149190515897278
916,111.0,111.0,111.0,111.0,11182.0,402.0,11650.0,1313.0,2409.0,1369.0,13150.0,610.0,24.0,160,81.33998130258648,30.149190515897278
917,111.0,111.0,111.0,111.0,11184.0,444.0,11673.0,1300.0,2406.0,1369.0,13192.0,604.0,24.0,160,81.33998130258648,30.149190515897278
918,111.0,111.0,111.0,111.0,11284.0,427.0,11667.0,1321.0,2394.0,1360.0,13182.0,618.0,24.0,160,81.33998130258648,30.149190515897278
919,111.0,111.0,111.0,111.0,11230.0,434.0,11709.0,1297.0,2407.0,1393.0,13321.0,574.0,24.0,160,81.33998130258648,30.149190515897278
920,111.0,111.0,111.0,111.0,11184.0,409.0,11602.0,1314.0,2411.0,1360.0,13136.0,606.0,24.0,160,81.33998130258648,30.149190515897278
921,111.0,111.0,111.0,111.0,11211.0,471.0,11629.0,1329.0,2404.0,1365.0,13143.0,588.0,24.0,160,81.33998130258648,30.149190515897278
922,111.0,111.0,111.0,111.0,11236.0,431.0,11669.0,1332.0,2394.0,1375.0,13169.0,583.0,24.0,160,81.33998130258648,30.149190515897278
923,111.0,111.0,111.0,111.0,11234.0,467.0,11645.0,1277.0,2402.0,1353.0,13171.0,593.0,24.0,160,81.33998130258648,30.149190515897278
924,111.0,111.0,111.0,111.0,11249.0,362.0,11607.0,1309.0,2396.0,1379.0,13151.0,591.0,24.0,160,81.33998130258648,30.149190515897278
925,111.0,111.0,111.0,111.0,11335.0,446.0,11680.0,1319.0,2404.0,1373.0,13172.0,616.0,24.0,160,81.33998130258648,30.149190515897278
926,111.0,111.0,111.0,111.0,11226.0,445.0,11692.0,1316.0,2414.0,1346.0,13147.0,611.0,24.0,160,81.33998130258648,30.149190515897278
927,111.0,111.0,111.0,111.0,11248.0,449.0,11669.0,1310.0,2409.0,1356.0,13198.0,593.0,24.0,160,81.33998130258648,30.149190515897278
928,111.0,111.0,111.0,111.0,11216.0,445.0,11616.0,1303.0,2409.0,1367.0,13207.0,603.0,24.0,160,81.33998130258648,30.149190515897278
929,111.0,111.0,111.0,111.0,11209.0,500.0,6366.0,1294.0,2406.0,1368.0,13276.0,613.0,24.0,160,81.33998130258648,30.149190515897278
930,111.0,111.0,111.0,111.0,11253.0,425.0,6347.0,1282.0,2404.0,1365.0,13233.0,576.0,24.0,160,81.33998130258648,30.149190515897278
931,111.0,111.0,111.0,111.0,11160.0,484.0,6357.0,1326.0,2406.0,1368.0,13225.0,671.0,24.0,160,81.33998130258648,30.149190515897278
932,111.0,111.0,111.0,111.0,11261.0,449.0,6326.0,1303.0,2410.0,1376.0,13184.0,594.0,24.0,160,81.33998130258648,30.149190515897278
933,111.0,111.0,111.0,111.0,11229.0,450.0,6378.0,1299.0,2405.0,1387.0,13237.0,573.0,24.0,160,81.33998130258648,30.149190515897278
934,111.0,111.0,111.0,111.0,11182.0,432.0,6273.0,1316.0,2415.0,1370.0,13364.0,617.0,24.0,160,81.33998130258648,30.149190515897278
935,111.0,111.0,111.0,111.0,11201.0,417.0,6306.0,1306.0,2409.0,1362.0,13145.0,583.0,24.0,160,81.33998130258648,30.149190515897278
936,111.0,111.0,111.0,111.0,11190.0,421.0,6285.0,1310.0,2415.0,1369.0,13237.0,670.0,24.0,160,81.33998130258648,30.149190515897278
937,111.0,111.0,111.0,111.0,11273.0,400.0,6309.0,1330.0,2404.0,1373.0,13246.0,713.0,24.0,160,81.33998130258648,30.149190515897278
938,111.0,111.0,111.0,111.0,11194.0,364.0,6276.0,1323.0,2391.0,1391.0,13175.0,597.0,24.0,160,81.33998130258648,30.149190515897278
939,111.0,111.0,111.0,111.0,10932.0,467.0,11727.0,1330.0,2419.0,1384.0,13159.0,593.0,24.0,160,81.33998130258648,30.149190515897278
940,111.0,111.0,111.0,111.0,11170.0,437.0,11733.0,1323.0,2389.0,1371.0,13204.0,592.0,24.0,160,81.33998130258648,30.149190515897278
941,111.0,111.0,111.0,111.0,11260.0,454.0,11632.0,1321.0,2394.0,1354.0,13336.0,559.0,24.0,160,81.33998130258648,30.149190515897278
942,111.0,111.0,111.0,111.0,11223.0,511.0,11662.0,1327.0,2391.0,1375.0,13192.0,684.0,24.0,160,81.33998130258648,30.149190515897278
943,111.0,111.0,111.0,111.0,11255.0,393.0,11653.0,1314.0,2413.0,1384.0,13115.0,637.0,24.0,160,81.33998130258648,30.149190515897278
944,111.0,111.0,111.0,111.0,11221.0,327.0,11689.0,1329.0,2407.0,1365.0,13184.0,583.0,24.0,160,81.33998130258648,30.149190515897278
945,111.0,111.0,111.0,111.0,11199.0,260.0,11719.0,1305.0,2401.0,1385.0,13118.0,542.0,24.0,160,81.33998130258648,30.149190515897278
946,111.0,111.0,111.0,111.0,10734.0,461.0,11658.0,1312.0,2409.0,1368.0,13140.0,593.0,24.0,160,81.33998130258648,30.149190515897278
947,111.0,111.0,111.0,111.0,11250.0,437.0,11696.0,1319.0,2408.0,1372.0,13172.0,573.0,24.0,160,81.33998130258648,30.149190515897278
948,111.0,111.0,111.0,111.0,11577.0,455.0,11698.0,1315.0,2417.0,1358.0,13073.0,565.0,24.0,160,81.33998130258648,30.149190515897278
949,111.0,111.0,111.0,111.0,11226.0,464.0,2053.0,1312.0,2412.0,1366.0,13257.0,632.0,24.0,160,81.33998130258648,30.149190515897278
950,111.0,111.0,111.0,111.0,11195.0,434.0,2050.0,1285.0,2417.0,1377.0,13246.0,586.0,24.0,160,81.33998130258648,30.149190515897278
951,111.0,111.0,111.0,111.0,11201.0,439.0,2062.0,1300.0,2399.0,1372.0,13199.0,664.0,24.0,160,81.33998130258648,30.149190515897278
952,111.0,111.0,111.0,111.0,11193.0,435.0,2060.0,1303.0,2408.0,1367.0,13265.0,639.0,24.0,160,81.33998130258648,30.149190515897278
953,111.0,111.0,111.0,111.0,11201.0,440.0,2057.0,1299.0,2401.0,1368.0,13176.0,606.0,24.0,160,81.33998130258648,30.149190515897278
954,111.0,111.0,111.0,111.0,11187.0,446.0,2104.0,1323.0,2404.0,1367.0,13209.0,575.0,24.0,160,81.33998130258648,30.149190515897278
955,111.0,111.0,111.0,111.0,11188.0,431.0,2052.0,1315.0,2403.0,1362.0,13219.0,608.0,24.0,160,81.33998130258648,30.149190515897278
956,111.0,111.0,111.0,111.0,11261.0,446.0,2034.0,1287.0,2407.0,1377.0,13186.0,648.0,24.0,160,81.33998130258648,30.149190515897278
957,111.0,111.0,111.0,111.0,11224.0,392.0,2041.0,1309.0,2413.0,1387.0,13276.0,603.0,24.0,160,81.33998130258648,30.149190515897278
958,111.0,111.0,111.0,111.0,11249.0,470.0,2043.0,1309.0,2406.0,1382.0,13174.0,564.0,24.0,160,81.33998130258648,30.149190515897278
959,111.0,111.0,111.0,111.0,11254.0,475.0,2047.0,1298.0,2405.0,1365.0,13142.0,565.0,24.0,160,81.33998130258648,30.149190515897278
960,111.0,111.0,111.0,111.0,11153.0,442.0,11656.0,1294.0,2397.0,1361.0,13153.0,580.0,24.0,160,81.33998130258648,30.149190515897278
961,111.0,111.0,111.0,111.0,11255.0,456.0,11672.0,1305.0,2401.0,1378.0,13169.0,550.0,24.0,160,81.33998130258648,30.149190515897278
962,111.0,111.0,111.0,111.0,11173.0,451.0,11613.0,1291.0,2395.0,1385.0,13189.0,600.0,24.0,160,81.33998130258648,30.149190515897278
963,111.0,111.0,111.0,111.0,11229.0,451.0,11603.0,1303.0,2404.0,1373.0,13165.0,625.0,24.0,160,81.33998130258648,30.149190515897278
964,111.0,111.0,111.0,111.0,11254.0,431.0,11598.0,1290.0,2401.0,1353.0,13157.0,487.0,24.0,160,81.33998130258648,30.149190515897278
965,111.0,111.0,111.0,111.0,11193.0,352.0,11643.0,1289.0,2396.0,1373.0,13195.0,567.0,24.0,160,81.33998130258648,30.149190515897278
966,111.0,111.0,111.0,111.0,11263.0,431.0,11583.0,1325.0,2401.0,1371.0,13143.0,581.0,24.0,160,81.33998130258648,30.149190515897278
967,111.0,111.0,111.0,111.0,11209.0,443.0,11618.0,1311.0,2400.0,1384.0,13430.0,535.0,24.0,160,81.33998130258648,30.149190515897278
968,111.0,111.0,111.0,111.0,11234.0,255.0,6463.0,1324.0,2411.0,1365.0,13252.0,544.0,24.0,160,81.33998130258648,30.149190515897278
969,111.0,111.0,111.0,111.0,11216.0,429.0,6483.0,1271.0,2399.0,1363.0,13231.0,528.0,24.0,160,81.33998130258648,30.149190515897278
970,111.0,111.0,111.0,111.0,11253.0,435.0,6453.0,1315.0,2413.0,1346.0,13597.0,638.0,24.0,160,81.33998130258648,30.149190515897278
971,111.0,111.0,111.0,111.0,11204.0,450.0,6486.0,1288.0,2400.0,1346.0,13210.0,642.0,24.0,160,81.33998130258648,30.149190515897278
972,111.0,111.0,111.0,111.0,11254.0,398.0,6452.0,1331.0,2406.0,1353.0,13260.0,622.0,24.0,160,81.33998130258648,30.149190515897278
973,111.0,111.0,111.0,111.0,11163.0,445.0,6475.0,1306.0,2400.0,1365.0,13288.0,629.0,24.0,160,81.33998130258648,30.149190515897278
974,111.0,111.0,111.0,111.0,11172.0,349.0,6442.0,1327.0,2391.0,1351.0,13186.0,628.0,24.0,160,81.33998130258648,30.149190515897278
975,111.0,111.0,111.0,111.0,11191.0,423.0,6454.0,1311.0,2411.0,1354.0,12866.0,639.0,24.0,160,81.33998130258648,30.149190515897278
976,111.0,111.0,111.0,111.0,11284.0,429.0,6468.0,1328.0,12506.0,1363.0,13237.0,590.0,24.0,160,81.33998130258648,30.149190515897278
977,111.0,111.0,111.0,111.0,11179.0,430.0,6430.0,1314.0,12521.0,1375.0,13167.0,552.0,24.0,160,81.33998130258648,30.149190515897278
978,111.0,111.0,111.0,111.0,11213.0,446.0,6488.0,1320.0,12576.0,1360.0,13150.0,593.0,24.0,160,81.33998130258648,30.149190515897278
979,111.0,111.0,111.0,111.0,11257.0,437.0,6444.0,1308.0,7359.0,1338.0,13210.0,709.0,24.0,160,81.33998130258648,30.149190515897278
980,111.0,111.0,111.0,111.0,11229.0,445.0,6450.0,1299.0,6779.0,1375.0,13250.0,599.0,24.0,160,81.33998130258648,30.149190515897278
981,111.0,111.0,111.0,111.0,11332.0,447.0,6452.0,1297.0,6773.0,1381.0,13205.0,648.0,24.0,160,81.33998130258648,30.149190515897278
982,111.0,111.0,111.0,111.0,11209.0,424.0,6476.0,1300.0,6775.0,1363.0,13225.0,636.0,24.0,160,81.33998130258648,30.149190515897278
983,111.0,111.0,111.0,111.0,11199.0,426.0,6445.0,1298.0,6748.0,1373.0,13248.0,636.0,24.0,160,81.33998130258648,30.149190515897278
984,111.0,111.0,111.0,111.0,11215.0,439.0,6486.0,1318.0,6801.0,1351.0,13245.0,613.0,24.0,160,81.33998130258648,30.149190515897278
985,111.0,111.0,111.0,111.0,11167.0,400.0,6460.0,1327.0,6789.0,1372.0,13230.0,820.0,24.0,160,81.33998130258648,30.149190515897278
986,111.0,111.0,111.0,111.0,11260.0,472.0,6450.0,1335.0,6788.0,1382.0,13249.0,595.0,24.0,160,81.33998130258648,30.149190515897278
987,111.0,111.0,111.0,111.0,11213.0,414.0,6464.0,1291.0,6752.0,1373.0,13213.0,625.0,24.0,160,81.33998130258648,30.149190515897278
988,111.0,111.0,111.0,111.0,11254.0,434.0,6451.0,1280.0,6757.0,1375.0,13203.0,538.0,24.0,160,81.33998130258648,30.149190515897278
989,111.0,111.0,111.0,111.0,11228.0,346.0,6442.0,1294.0,6795.0,1349.0,13182.0,584.0,24.0,160,81.33998130258648,30.149190515897278
990,111.0,111.0,111.0,111.0,11186.0,450.0,6447.0,1316.0,6792.0,1364.0,13238.0,747.0,24.0,160,81.33998130258648,30.149190515897278
991,111.0,111.0,111.0,111.0,11218.0,442.0,6478.0,1298.0,6768.0,1371.0,13181.0,589.0,24.0,160,81.33998130258648,30.149190515897278
992,111.0,111.0,111.0,111.0,11231.0,417.0,6450.0,1315.0,6753.0,1375.0,13194.0,638.0,24.0,160,81.33998130258648,30.149190515897278
993,111.0,111.0,111.0,111.0,11204.0,469.0,6432.0,1332.0,12477.0,1377.0,13157.0,626.0,24.0,160,81.33998130258648,30.149190515897278
994,111.0,111.0,111.0,111.0,11187.0,455.0,6442.0,1318.0,12567.0,1389.0,13129.0,549.0,24.0,160,81.33998130258648,30.149190515897278
995,111.0,111.0,111.0,111.0,11196.0,417.0,6492.0,1333.0,12508.0,1365.0,13212.0,506.0,24.0,160,81.33998130258648,30.149190515897278
996,111.0,111.0,111.0,111.0,11253.0,469.0,6475.0,1318.0,12566.0,1362.0,13124.0,580.0,24.0,160,81.33998130258648,30.149190515897278
997,111.0,111.0,111.0,111.0,11159.0,441.0,6432.0,1315.0,12567.0,1360.0,13194.0,576.0,24.0,160,81.33998130258648,30.149190515897278
998,111.0,111.0,111.0,111.0,11191.0,388.0,6479.0,1316.0,12501.0,1374.0,13128.0,580.0,24.0,160,81.33998130258648,30.149190515897278
999,111.0,111.0,111.0,111.0,11264.0,447.0,6428.0,1319.0,12566.0,1362.0,13170.0,588.0,24.0,160,81.33998130258648,30.149190515897278
